20170331,3850,エヌ・ティ・ティ・データ・イントラマート,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3851,日本一ソフトウェア,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3852,サイバーコム,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20170331,3853,インフォテリア,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3854,アイル,JASDAQ(グロース・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3856,Ａｂａｌａｎｃｅ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3857,ラック,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3858,ユビキタス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3861,王子ホールディングス,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,4,TOPIX Mid400
20170331,3863,日本製紙,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,4,TOPIX Mid400
20170331,3864,三菱製紙,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,6,TOPIX Small 1
20170331,3865,北越紀州製紙,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,4,TOPIX Mid400
20170331,3877,中越パルプ工業,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20170331,3878,巴川製紙所,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20170331,3880,大王製紙,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,6,TOPIX Small 1
20170331,3891,ニッポン高度紙工業,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20170331,3892,岡山製紙,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20170331,3895,ハビックス,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20170331,3896,阿波製紙,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20170331,3900,クラウドワークス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3901,マークラインズ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3902,メディカル・データ・ビジョン,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20170331,3903,ｇｕｍｉ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20170331,3904,カヤック,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3905,データセクション,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3906,ＡＬＢＥＲＴ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3907,シリコンスタジオ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3908,コラボス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3909,ショーケース・ティービー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20170331,3910,エムケイシステム,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3911,Ａｉｍｉｎｇ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3912,モバイルファクトリー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3913,ｓＭｅｄｉｏ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3914,ＪＩＧ−ＳＡＷ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3915,テラスカイ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3916,デジタル・インフォメーション・テクノロジー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3917,アイリッジ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3918,ＰＣＩホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20170331,3919,パイプドＨＤ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20170331,3920,アイビーシー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20170331,3921,ネオジャパン,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3922,ＰＲ ＴＩＭＥＳ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3923,ラクス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3924,ランドコンピュータ,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3925,ダブルスタンダード,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3926,オープンドア,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20170331,3927,アークン,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3928,マイネット,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3929,ソーシャルワイヤー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3930,はてな,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3931,バリューゴルフ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3932,アカツキ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3933,チエル,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3934,ベネフィットジャパン,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3935,エディア,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3936,グローバルウェイ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3937,ＡＷＳホールディングス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3938,ＬＩＮＥ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20170331,3939,カナミックネットワーク,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3940,ノムラシステムコーポレーション,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3941,レンゴー,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,4,TOPIX Mid400
20170331,3944,古林紙工,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20170331,3945,スーパーバッグ,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20170331,3946,トーモク,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20170331,3947,ダイナパック,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20170331,3948,光ビジネスフォーム,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20170331,3950,ザ・パック,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20170331,3951,朝日印刷,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20170331,3953,大村紙業,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20170331,3954,昭和パックス,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20170331,3955,イムラ封筒,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20170331,3956,国際チャート,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20170331,3960,バリューデザイン,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3961,シルバーエッグ・テクノロジー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3962,チェンジ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3963,シンクロ・フード,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3964,オークネット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3965,キャピタル・アセット・プランニング,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3966,ユーザベース,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3967,エルテス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3968,セグエグループ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3969,エイトレッド,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3970,イノベーション,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3974,ティビィシィ・スキヤツト,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3975,ＡＯＩ ＴＹＯ Ｈｏｌｄｉｎｇｓ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20170331,3976,シャノン,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3978,マクロミル,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3979,うるる,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3981,ビーグリー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3983,オロ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,3984,ユーザーローカル,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20170331,4004,昭和電工,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20170331,4005,住友化学,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20170331,4008,住友精化,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20170331,4021,日産化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20170331,4022,ラサ工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20170331,4023,クレハ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20170331,4025,多木化学,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
